epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,980.971,1.24979,0.84797,1.15517,0.93732,0.91822,0.94064,0.651,1.00625,0.64807,0.9621,0.00167075,0.00167075,0.00167075
43,1004.97,1.24281,0.84551,1.14078,0.94059,0.90363,0.93764,0.67882,0.89897,0.60693,0.95322,0.00165555,0.00165555,0.00165555
44,1028.75,1.22814,0.84166,1.13538,0.94229,0.90766,0.93007,0.65109,0.9187,0.62667,0.95632,0.00164009,0.00164009,0.00164009
45,1052.76,1.2091,0.80394,1.12361,0.9125,0.92444,0.94872,0.66296,0.98906,0.63586,0.97908,0.00162437,0.00162437,0.00162437
46,1076.83,1.23712,0.85049,1.14989,0.91574,0.89203,0.94469,0.65934,0.98863,0.6106,0.96325,0.0016084,0.0016084,0.0016084
47,1100.87,1.23317,0.85539,1.14817,0.93238,0.9304,0.94408,0.64794,1.06395,0.64619,0.97356,0.00159218,0.00159218,0.00159218
48,1124.8,1.20997,0.82724,1.13294,0.91253,0.91032,0.93341,0.66982,0.8902,0.61762,0.94577,0.00157572,0.00157572,0.00157572
49,1148.86,1.20177,0.82659,1.13768,0.91281,0.92008,0.94131,0.67221,0.91134,0.57669,0.94256,0.00155904,0.00155904,0.00155904
50,1172.91,1.21394,0.80659,1.13063,0.93388,0.90331,0.93345,0.66181,0.94565,0.61351,0.96257,0.00154213,0.00154213,0.00154213
51,1196.9,1.20512,0.81858,1.13758,0.9116,0.9207,0.94487,0.68016,0.88735,0.56618,0.93886,0.001525,0.001525,0.001525
52,1221.02,1.21095,0.81265,1.14235,0.91761,0.91802,0.94266,0.68151,0.88427,0.61395,0.94512,0.00150767,0.00150767,0.00150767
53,1245.23,1.17243,0.78688,1.12144,0.93272,0.91488,0.95306,0.68046,0.911,0.57485,0.9465,0.00149013,0.00149013,0.00149013
54,1269.36,1.18158,0.7781,1.11735,0.94234,0.89438,0.94222,0.68914,0.87537,0.5798,0.94352,0.0014724,0.0014724,0.0014724
55,1293.58,1.18649,0.78744,1.11956,0.93643,0.8827,0.94188,0.67657,0.87357,0.58511,0.93122,0.00145449,0.00145449,0.00145449
56,1317.75,1.17653,0.79233,1.11581,0.8995,0.92862,0.93636,0.67727,0.90407,0.59717,0.93,0.0014364,0.0014364,0.0014364
57,1341.96,1.18625,0.7879,1.10437,0.93157,0.91117,0.94232,0.67697,0.89687,0.57857,0.93424,0.00141814,0.00141814,0.00141814
58,1366.36,1.16987,0.80077,1.12587,0.89377,0.93628,0.94563,0.68085,0.87986,0.58144,0.92252,0.00139972,0.00139972,0.00139972
59,1390.61,1.17373,0.78268,1.11583,0.93563,0.90521,0.9434,0.68662,0.90198,0.57456,0.93591,0.00138114,0.00138114,0.00138114
60,1414.9,1.17442,0.78865,1.12376,0.92152,0.89662,0.945,0.69503,0.85814,0.59247,0.92315,0.00136242,0.00136242,0.00136242
61,1439.47,1.16342,0.76741,1.10988,0.92016,0.91253,0.94757,0.70048,0.85554,0.56216,0.91875,0.00134357,0.00134357,0.00134357
62,1463.89,1.13755,0.76463,1.10254,0.91565,0.93469,0.94065,0.66062,0.96096,0.59142,0.94116,0.00132458,0.00132458,0.00132458
63,1488.27,1.18087,0.76236,1.12782,0.93123,0.90766,0.9443,0.68288,0.98261,0.57936,0.94824,0.00130547,0.00130547,0.00130547
64,1512.68,1.16873,0.77374,1.11424,0.93287,0.91455,0.95047,0.69524,0.86425,0.56761,0.93661,0.00128626,0.00128626,0.00128626
65,1536.93,1.13323,0.75494,1.09542,0.92975,0.92481,0.9472,0.68223,0.91395,0.5457,0.92419,0.00126693,0.00126693,0.00126693
66,1561.42,1.15869,0.75023,1.10486,0.93218,0.89903,0.953,0.6734,0.98639,0.57883,0.94145,0.00124752,0.00124752,0.00124752
67,1585.66,1.15618,0.76168,1.11436,0.91748,0.90754,0.94247,0.70382,0.83799,0.56187,0.92008,0.00122801,0.00122801,0.00122801
68,1610.4,1.14186,0.76271,1.10807,0.92256,0.9274,0.95201,0.70045,0.8473,0.55206,0.91227,0.00120843,0.00120843,0.00120843
69,1634.87,1.12877,0.74381,1.10078,0.91836,0.92261,0.9426,0.70095,0.84129,0.56334,0.9205,0.00118878,0.00118878,0.00118878
70,1659.12,1.12894,0.75105,1.09376,0.90843,0.9251,0.94898,0.7099,0.84756,0.54827,0.91778,0.00116907,0.00116907,0.00116907
71,1683.46,1.1266,0.72712,1.09843,0.93606,0.8965,0.94522,0.69141,0.8715,0.55192,0.92685,0.0011493,0.0011493,0.0011493
72,1707.86,1.12811,0.74456,1.09815,0.91408,0.9283,0.95391,0.70293,0.81659,0.54574,0.91773,0.00112949,0.00112949,0.00112949
73,1732.37,1.13018,0.75251,1.09135,0.93807,0.91147,0.95399,0.71602,0.80974,0.54692,0.90774,0.00110965,0.00110965,0.00110965
74,1756.76,1.11501,0.72728,1.08561,0.89843,0.93163,0.95154,0.71326,0.80969,0.53208,0.90207,0.00108978,0.00108978,0.00108978
75,1781.17,1.10081,0.71639,1.08032,0.93101,0.92305,0.95366,0.68277,0.92242,0.54737,0.93034,0.0010699,0.0010699,0.0010699
76,1805.68,1.08993,0.70776,1.07847,0.92064,0.91617,0.95236,0.7096,0.83912,0.54516,0.91319,0.00105,0.00105,0.00105
